"date","observed"
"2018-09-15T22:47:00.00Z",28541116
"2018-09-15T22:48:00.00Z",21025852
"2018-09-15T22:49:00.00Z",21568538
"2018-09-15T22:50:00.00Z",24781090
"2018-09-15T22:51:00.00Z",21006464
"2018-09-15T22:52:00.00Z",24826178
"2018-09-15T22:53:00.00Z",21898868
"2018-09-15T22:54:00.00Z",26004852
"2018-09-15T22:55:00.00Z",30932768
"2018-09-15T22:56:00.00Z",17297328
"2018-09-15T22:57:00.00Z",24504230
"2018-09-15T22:58:00.00Z",20089716
"2018-09-15T22:59:00.00Z",24752170
"2018-09-15T23:00:00.00Z",24684104
"2018-09-15T23:01:00.00Z",21765754
"2018-09-15T23:02:00.00Z",22161000
"2018-09-15T23:03:00.00Z",28178642
"2018-09-15T23:04:00.00Z",19531318
"2018-09-15T23:05:00.00Z",26799380
"2018-09-15T23:06:00.00Z",26225578
"2018-09-15T23:07:00.00Z",17257160
"2018-09-15T23:08:00.00Z",33661476
"2018-09-15T23:09:00.00Z",17867688
"2018-09-15T23:10:00.00Z",26388906
"2018-09-15T23:11:00.00Z",19382896
"2018-09-15T23:12:00.00Z",21179792
"2018-09-15T23:13:00.00Z",18515762
"2018-09-15T23:14:00.00Z",20415614
"2018-09-15T23:15:00.00Z",21474442
"2018-09-15T23:16:00.00Z",27799018
"2018-09-15T23:17:00.00Z",24294078
"2018-09-15T23:18:00.00Z",22722428
"2018-09-15T23:19:00.00Z",23542372
"2018-09-15T23:20:00.00Z",22855086
"2018-09-15T23:21:00.00Z",27051716
"2018-09-15T23:22:00.00Z",25230204
"2018-09-15T23:23:00.00Z",25599928
"2018-09-15T23:24:00.00Z",25609240
"2018-09-15T23:25:00.00Z",27204718
"2018-09-15T23:26:00.00Z",30015334
"2018-09-15T23:27:00.00Z",27515000
"2018-09-15T23:28:00.00Z",24789358
"2018-09-15T23:29:00.00Z",24940956
"2018-09-15T23:30:00.00Z",20242226
"2018-09-15T23:31:00.00Z",27199500
"2018-09-15T23:32:00.00Z",26470368
"2018-09-15T23:33:00.00Z",28675648
"2018-09-15T23:34:00.00Z",25626414
"2018-09-15T23:35:00.00Z",21534060
"2018-09-15T23:36:00.00Z",25730608
"2018-09-15T23:37:00.00Z",24223688
"2018-09-15T23:38:00.00Z",27827638
"2018-09-15T23:39:00.00Z",25028054
"2018-09-15T23:40:00.00Z",29730404
"2018-09-15T23:41:00.00Z",23021796
"2018-09-15T23:42:00.00Z",23408800
"2018-09-15T23:43:00.00Z",19322016
"2018-09-15T23:44:00.00Z",26081090
"2018-09-15T23:45:00.00Z",19232766
"2018-09-15T23:46:00.00Z",20669848
"2018-09-15T23:47:00.00Z",22904042
"2018-09-15T23:48:00.00Z",24933104
"2018-09-15T23:49:00.00Z",28767204
"2018-09-15T23:50:00.00Z",21799792
"2018-09-15T23:51:00.00Z",24502918
"2018-09-15T23:52:00.00Z",26104418
"2018-09-15T23:53:00.00Z",23618750
"2018-09-15T23:54:00.00Z",24275036
"2018-09-15T23:55:00.00Z",23366786
"2018-09-15T23:56:00.00Z",25101394
"2018-09-15T23:57:00.00Z",11976553
"2018-09-15T23:58:00.00Z",12620288
"2018-09-15T23:59:00.00Z",16202204
"2018-09-16T00:00:00.00Z",11041595
"2018-09-16T00:01:00.00Z",15353745
"2018-09-16T00:02:00.00Z",12265333
"2018-09-16T00:03:00.00Z",14658188
"2018-09-16T00:04:00.00Z",11418019
"2018-09-16T00:05:00.00Z",13628857
"2018-09-16T00:06:00.00Z",10264306
"2018-09-16T00:07:00.00Z",15658977
"2018-09-16T00:08:00.00Z",10851706
"2018-09-16T00:09:00.00Z",12929935
"2018-09-16T00:10:00.00Z",10908857
"2018-09-16T00:11:00.00Z",12755527
"2018-09-16T00:12:00.00Z",11136035
"2018-09-16T00:13:00.00Z",13054265
"2018-09-16T00:14:00.00Z",12984222
"2018-09-16T00:15:00.00Z",10377844
"2018-09-16T00:16:00.00Z",10838000
"2018-09-16T00:17:00.00Z",15119154
"2018-09-16T00:18:00.00Z",13762533
"2018-09-16T00:19:00.00Z",11200953
"2018-09-16T00:20:00.00Z",11478796
"2018-09-16T00:21:00.00Z",9105891
"2018-09-16T00:22:00.00Z",13226226
"2018-09-16T00:23:00.00Z",10185927
"2018-09-16T00:24:00.00Z",13556909
"2018-09-16T00:25:00.00Z",10602949
"2018-09-16T00:26:00.00Z",10351380
"2018-09-16T00:27:00.00Z",12305757
"2018-09-16T00:28:00.00Z",15634833
"2018-09-16T00:29:00.00Z",10708175
"2018-09-16T00:30:00.00Z",7486225
"2018-09-16T00:31:00.00Z",14935418
"2018-09-16T00:32:00.00Z",9991620
"2018-09-16T00:33:00.00Z",12621980
"2018-09-16T00:34:00.00Z",15118020
"2018-09-16T00:35:00.00Z",14566690
"2018-09-16T00:36:00.00Z",11919292
"2018-09-16T00:37:00.00Z",12744119
"2018-09-16T00:38:00.00Z",13040917
"2018-09-16T00:39:00.00Z",11240022
"2018-09-16T00:40:00.00Z",10474528
"2018-09-16T00:41:00.00Z",12967756
"2018-09-16T00:42:00.00Z",12933200
"2018-09-16T00:43:00.00Z",10297568
"2018-09-16T00:44:00.00Z",13721825
"2018-09-16T00:45:00.00Z",14785816
"2018-09-16T00:46:00.00Z",12914759
"2018-09-16T00:47:00.00Z",13171979
"2018-09-16T00:48:00.00Z",12349304
"2018-09-16T00:49:00.00Z",9769714
"2018-09-16T00:50:00.00Z",11818588
"2018-09-16T00:51:00.00Z",12020114
"2018-09-16T00:52:00.00Z",14000855
"2018-09-16T00:53:00.00Z",13009462
"2018-09-16T00:54:00.00Z",11489500
"2018-09-16T00:55:00.00Z",11298123
"2018-09-16T00:56:00.00Z",14674528
"2018-09-16T00:57:00.00Z",9369870
"2018-09-16T00:58:00.00Z",9574098
"2018-09-16T00:59:00.00Z",10377436
"2018-09-16T01:00:00.00Z",10922228
"2018-09-16T01:01:00.00Z",11766860
"2018-09-16T01:02:00.00Z",10426509
"2018-09-16T01:03:00.00Z",15897852
"2018-09-16T01:04:00.00Z",10791789
"2018-09-16T01:05:00.00Z",10478733
"2018-09-16T01:06:00.00Z",10972816
"2018-09-16T01:07:00.00Z",11428944
"2018-09-16T01:08:00.00Z",10212135
"2018-09-16T01:09:00.00Z",10779920
"2018-09-16T01:10:00.00Z",13334333
"2018-09-16T01:11:00.00Z",10931510
"2018-09-16T01:12:00.00Z",10136132
"2018-09-16T01:13:00.00Z",9692139
"2018-09-16T01:14:00.00Z",10895204
"2018-09-16T01:15:00.00Z",13221489
"2018-09-16T01:16:00.00Z",11860589
"2018-09-16T01:17:00.00Z",10027034
"2018-09-16T01:18:00.00Z",11564800
"2018-09-16T01:19:00.00Z",11054263
"2018-09-16T01:20:00.00Z",10008267
"2018-09-16T01:21:00.00Z",10770615
"2018-09-16T01:22:00.00Z",12018220
"2018-09-16T01:23:00.00Z",10614468
"2018-09-16T01:24:00.00Z",11195544
"2018-09-16T01:25:00.00Z",13608395
"2018-09-16T01:26:00.00Z",15503604
"2018-09-16T01:27:00.00Z",13203689
"2018-09-16T01:28:00.00Z",10162275
"2018-09-16T01:29:00.00Z",12429589
"2018-09-16T01:30:00.00Z",10045896
"2018-09-16T01:31:00.00Z",12077222
"2018-09-16T01:32:00.00Z",11643917
"2018-09-16T01:33:00.00Z",12713836
"2018-09-16T01:34:00.00Z",10495940
"2018-09-16T01:35:00.00Z",12274304
"2018-09-16T01:36:00.00Z",13636745
"2018-09-16T01:37:00.00Z",12728686
"2018-09-16T01:38:00.00Z",14920729
"2018-09-16T01:39:00.00Z",13121333
"2018-09-16T01:40:00.00Z",11312639
"2018-09-16T01:41:00.00Z",13865568
"2018-09-16T01:42:00.00Z",10488977
"2018-09-16T01:43:00.00Z",11282537
"2018-09-16T01:44:00.00Z",9513207
"2018-09-16T01:45:00.00Z",11777810
"2018-09-16T01:46:00.00Z",12982373
"2018-09-16T01:47:00.00Z",13546315
"2018-09-16T01:48:00.00Z",10145812
"2018-09-16T01:49:00.00Z",11615122
"2018-09-16T01:50:00.00Z",16496786
"2018-09-16T01:51:00.00Z",12422525
"2018-09-16T01:52:00.00Z",12175422
"2018-09-16T01:53:00.00Z",13584269
"2018-09-16T01:54:00.00Z",11475060
"2018-09-16T01:55:00.00Z",11503958
"2018-09-16T01:56:00.00Z",13244681
"2018-09-16T01:57:00.00Z",12625149
"2018-09-16T01:58:00.00Z",11693091
"2018-09-16T01:59:00.00Z",10347364
"2018-09-16T02:00:00.00Z",11922865
"2018-09-16T02:01:00.00Z",14516267
"2018-09-16T02:02:00.00Z",12981172
"2018-09-16T02:03:00.00Z",12897600
"2018-09-16T02:04:00.00Z",12748136
"2018-09-16T02:05:00.00Z",15816222
"2018-09-16T02:06:00.00Z",10030386
"2018-09-16T02:07:00.00Z",11201019
"2018-09-16T02:08:00.00Z",11187480
"2018-09-16T02:09:00.00Z",10468406
"2018-09-16T02:10:00.00Z",13779750
"2018-09-16T02:11:00.00Z",12640857
"2018-09-16T02:12:00.00Z",14304923
"2018-09-16T02:13:00.00Z",10369442
"2018-09-16T02:14:00.00Z",11242196
"2018-09-16T02:15:00.00Z",14766271
"2018-09-16T02:16:00.00Z",12936195
"2018-09-16T02:17:00.00Z",15891500
"2018-09-16T02:18:00.00Z",10070582
"2018-09-16T02:19:00.00Z",8886553
"2018-09-16T02:20:00.00Z",10741729
"2018-09-16T02:21:00.00Z",12739486
"2018-09-16T02:22:00.00Z",10742173
"2018-09-16T02:23:00.00Z",12614750
"2018-09-16T02:24:00.00Z",14061857
"2018-09-16T02:25:00.00Z",9798725
"2018-09-16T02:26:00.00Z",10534245
"2018-09-16T02:27:00.00Z",12121760
"2018-09-16T02:28:00.00Z",11941885
"2018-09-16T02:29:00.00Z",10132962
"2018-09-16T02:30:00.00Z",11689359
"2018-09-16T02:31:00.00Z",13104684
"2018-09-16T02:32:00.00Z",11674870
"2018-09-16T02:33:00.00Z",12571647
"2018-09-16T02:34:00.00Z",11338843
"2018-09-16T02:35:00.00Z",10687542
"2018-09-16T02:36:00.00Z",10025837
"2018-09-16T02:37:00.00Z",13653514
"2018-09-16T02:38:00.00Z",10890100
"2018-09-16T02:39:00.00Z",11262190
"2018-09-16T02:40:00.00Z",12333841
"2018-09-16T02:41:00.00Z",14026048
"2018-09-16T02:42:00.00Z",14874062
"2018-09-16T02:43:00.00Z",11218250
"2018-09-16T02:44:00.00Z",13179541
"2018-09-16T02:45:00.00Z",14955256
"2018-09-16T02:46:00.00Z",12430023
"2018-09-16T02:47:00.00Z",11490611
"2018-09-16T02:48:00.00Z",10162618
"2018-09-16T02:49:00.00Z",10219020
"2018-09-16T02:50:00.00Z",13714574
"2018-09-16T02:51:00.00Z",13556345
"2018-09-16T02:52:00.00Z",9988417
"2018-09-16T02:53:00.00Z",9270354
"2018-09-16T02:54:00.00Z",9486196
"2018-09-16T02:55:00.00Z",11471892
"2018-09-16T02:56:00.00Z",11366854
"2018-09-16T02:57:00.00Z",10531920
"2018-09-16T02:58:00.00Z",16898834
"2018-09-16T02:59:00.00Z",12246389
"2018-09-16T03:00:00.00Z",21143026
"2018-09-16T03:01:00.00Z",10973472
"2018-09-16T03:02:00.00Z",15093903
"2018-09-16T03:03:00.00Z",10089139
"2018-09-16T03:04:00.00Z",17464742
"2018-09-16T03:05:00.00Z",19053058
"2018-09-16T03:06:00.00Z",13470562
"2018-09-16T03:07:00.00Z",10217150
"2018-09-16T03:08:00.00Z",10623340
"2018-09-16T03:09:00.00Z",13495122
"2018-09-16T03:10:00.00Z",10644531
"2018-09-16T03:11:00.00Z",12076408
"2018-09-16T03:12:00.00Z",9755729
"2018-09-16T03:13:00.00Z",13486525
"2018-09-16T03:14:00.00Z",12924980
"2018-09-16T03:15:00.00Z",12585140
"2018-09-16T03:16:00.00Z",11282707
"2018-09-16T03:17:00.00Z",15057290
"2018-09-16T03:18:00.00Z",10287079
"2018-09-16T03:19:00.00Z",10882267
"2018-09-16T03:20:00.00Z",15289529
"2018-09-16T03:21:00.00Z",11004086
"2018-09-16T03:22:00.00Z",11432811
"2018-09-16T03:23:00.00Z",9928275
"2018-09-16T03:24:00.00Z",8914216
"2018-09-16T03:25:00.00Z",9506800
"2018-09-16T03:26:00.00Z",10929364
"2018-09-16T03:27:00.00Z",10762929
"2018-09-16T03:28:00.00Z",12349095
"2018-09-16T03:29:00.00Z",10413125
"2018-09-16T03:30:00.00Z",9185711
"2018-09-16T03:31:00.00Z",12663460
"2018-09-16T03:32:00.00Z",14918281
"2018-09-16T03:33:00.00Z",10076732
"2018-09-16T03:34:00.00Z",9858571
